average_price,type,year,geography
0.74,Conventional,2016,Houston
1.44,Organic,2016,Houston
0.98,Conventional,2016,Indianapolis
1.38,Organic,2016,Indianapolis
1.04,Conventional,2016,Jacksonville
1.74,Organic,2016,Jacksonville
0.92,Conventional,2016,Las Vegas
1.68,Organic,2016,Las Vegas
0.74,Conventional,2016,Los Angeles
1.02,Organic,2016,Los Angeles
0.92,Conventional,2016,Louisville
1.55,Organic,2016,Louisville
1.11,Conventional,2016,Miami/Ft. Lauderdale
1.54,Organic,2016,Miami/Ft. Lauderdale
1,Conventional,2016,Midsouth
1.47,Organic,2016,Midsouth
0.95,Conventional,2016,Nashville
1.39,Organic,2016,Nashville
0.88,Conventional,2016,New Orleans/Mobile
1.43,Organic,2016,New Orleans/Mobile
1.02,Conventional,2016,New York
1.83,Organic,2016,New York
1.06,Conventional,2016,Northeast
1.73,Organic,2016,Northeast
1.07,Conventional,2016,Northern New England
1.65,Organic,2016,Northern New England
1.03,Conventional,2016,Orlando
1.76,Organic,2016,Orlando
1.04,Conventional,2016,Philadelphia
1.53,Organic,2016,Philadelphia
0.64,Conventional,2016,Phoenix/Tucson
1.53,Organic,2016,Phoenix/Tucson
1.22,Conventional,2016,Pittsburgh
1.3,Organic,2016,Pittsburgh
1.05,Conventional,2016,Plains
1.55,Organic,2016,Plains
0.88,Conventional,2016,Portland
1.35,Organic,2016,Portland
0.96,Conventional,2016,Raleigh/Greensboro
1.56,Organic,2016,Raleigh/Greensboro
0.98,Conventional,2016,Richmond/Norfolk
1.35,Organic,2016,Richmond/Norfolk
0.99,Conventional,2016,Roanoke
1.33,Organic,2016,Roanoke
1.13,Conventional,2016,Sacramento
1.73,Organic,2016,Sacramento
0.72,Conventional,2016,San Diego
1.4,Organic,2016,San Diego
1.27,Conventional,2016,San Francisco
2.3,Organic,2016,San Francisco
0.98,Conventional,2016,Seattle
1.36,Organic,2016,Seattle
1.01,Conventional,2016,South Carolina
1.54,Organic,2016,South Carolina
0.79,Conventional,2016,South Central
1.41,Organic,2016,South Central
1.02,Conventional,2016,Southeast
1.63,Organic,2016,Southeast
1,Conventional,2016,Spokane
1.42,Organic,2016,Spokane
1.01,Conventional,2016,St. Louis
0.91,Organic,2016,St. Louis
1.2,Conventional,2016,Syracuse
1.98,Organic,2016,Syracuse
0.98,Conventional,2016,Tampa
1.6,Organic,2016,Tampa
0.85,Conventional,2016,West
1.23,Organic,2016,West
0.79,Conventional,2016,West Tex/New Mexico
1.64,Organic,2016,West Tex/New Mexico
1.07,Conventional,2016,Albany
1.81,Organic,2016,Albany
0.76,Conventional,2016,Atlanta
1.72,Organic,2016,Atlanta
1.1,Conventional,2016,Baltimore/Washington
1.66,Organic,2016,Baltimore/Washington
0.82,Conventional,2016,Boise
0.84,Organic,2016,Boise
1.05,Conventional,2016,Boston
1.62,Organic,2016,Boston
1.3,Conventional,2016,Buffalo/Rochester
2.11,Organic,2016,Buffalo/Rochester
0.7,Conventional,2016,California
1.38,Organic,2016,California
0.8,Conventional,2016,Charlotte
1.82,Organic,2016,Charlotte
0.82,Conventional,2016,Chicago
1.6,Organic,2016,Chicago
0.81,Conventional,2016,Cincinnati/Dayton
1.11,Organic,2016,Cincinnati/Dayton
0.81,Conventional,2016,Columbus
1.31,Organic,2016,Columbus
0.71,Conventional,2016,Dallas/Ft. Worth
1.27,Organic,2016,Dallas/Ft. Worth
0.63,Conventional,2016,Denver
1.08,Organic,2016,Denver
0.77,Conventional,2016,Detroit
1.33,Organic,2016,Detroit
0.94,Conventional,2016,Grand Rapids
1.46,Organic,2016,Grand Rapids
0.85,Conventional,2016,Great Lakes
1.41,Organic,2016,Great Lakes
1.1,Conventional,2016,Harrisburg/Scranton
1.91,Organic,2016,Harrisburg/Scranton
1.16,Conventional,2016,Hartford/Springfield
2.32,Organic,2016,Hartford/Springfield
0.69,Conventional,2016,Houston
1.37,Organic,2016,Houston
0.88,Conventional,2016,Indianapolis
1.37,Organic,2016,Indianapolis
0.54,Conventional,2016,Jacksonville
1.7,Organic,2016,Jacksonville
0.74,Conventional,2016,Las Vegas
1.41,Organic,2016,Las Vegas
0.58,Conventional,2016,Los Angeles
1.07,Organic,2016,Los Angeles
0.85,Conventional,2016,Louisville
1.59,Organic,2016,Louisville
0.59,Conventional,2016,Miami/Ft. Lauderdale
1.44,Organic,2016,Miami/Ft. Lauderdale
0.91,Conventional,2016,Midsouth
1.52,Organic,2016,Midsouth
0.77,Conventional,2016,Nashville
1.4,Organic,2016,Nashville
0.58,Conventional,2016,New Orleans/Mobile
1.41,Organic,2016,New Orleans/Mobile
0.95,Conventional,2016,New York
1.95,Organic,2016,New York
1.03,Conventional,2016,Northeast
1.9,Organic,2016,Northeast
0.97,Conventional,2016,Northern New England
1.67,Organic,2016,Northern New England
0.58,Conventional,2016,Orlando
1.7,Organic,2016,Orlando
0.96,Conventional,2016,Philadelphia
1.86,Organic,2016,Philadelphia
0.55,Conventional,2016,Phoenix/Tucson
1.6,Organic,2016,Phoenix/Tucson
1.18,Conventional,2016,Pittsburgh
1.45,Organic,2016,Pittsburgh
0.83,Conventional,2016,Plains
1.57,Organic,2016,Plains
0.72,Conventional,2016,Portland
1.12,Organic,2016,Portland
0.86,Conventional,2016,Raleigh/Greensboro
1.54,Organic,2016,Raleigh/Greensboro
0.78,Conventional,2016,Richmond/Norfolk
1.34,Organic,2016,Richmond/Norfolk
0.91,Conventional,2016,Roanoke
1.29,Organic,2016,Roanoke
0.91,Conventional,2016,Sacramento
1.72,Organic,2016,Sacramento
0.61,Conventional,2016,San Diego
1.32,Organic,2016,San Diego
0.89,Conventional,2016,San Francisco
1.93,Organic,2016,San Francisco
0.75,Conventional,2016,Seattle
1.26,Organic,2016,Seattle
0.69,Conventional,2016,South Carolina
1.61,Organic,2016,South Carolina
0.7,Conventional,2016,South Central
1.35,Organic,2016,South Central
0.62,Conventional,2016,Southeast
1.61,Organic,2016,Southeast
0.74,Conventional,2016,Spokane
1.22,Organic,2016,Spokane
0.87,Conventional,2016,St. Louis
1.63,Organic,2016,St. Louis
1.28,Conventional,2016,Syracuse
2.06,Organic,2016,Syracuse
0.56,Conventional,2016,Tampa
1.49,Organic,2016,Tampa
0.69,Conventional,2016,West
1.22,Organic,2016,West
0.68,Conventional,2016,West Tex/New Mexico
1.49,Organic,2016,West Tex/New Mexico
1.13,Conventional,2016,Albany
1.81,Organic,2016,Albany
0.97,Conventional,2016,Atlanta
1.59,Organic,2016,Atlanta
1.11,Conventional,2016,Baltimore/Washington
1.82,Organic,2016,Baltimore/Washington
0.94,Conventional,2016,Boise
0.87,Organic,2016,Boise
0.98,Conventional,2016,Boston
1.59,Organic,2016,Boston
1.29,Conventional,2016,Buffalo/Rochester
1.99,Organic,2016,Buffalo/Rochester
0.82,Conventional,2016,California
1.47,Organic,2016,California
1,Conventional,2016,Charlotte
1.75,Organic,2016,Charlotte
1,Conventional,2016,Chicago
1.58,Organic,2016,Chicago
0.86,Conventional,2016,Cincinnati/Dayton
1.01,Organic,2016,Cincinnati/Dayton
0.91,Conventional,2016,Columbus
1.25,Organic,2016,Columbus
0.65,Conventional,2016,Dallas/Ft. Worth
1.27,Organic,2016,Dallas/Ft. Worth
0.7,Conventional,2016,Denver
1.18,Organic,2016,Denver
1,Conventional,2016,Detroit
1.31,Organic,2016,Detroit
1.13,Conventional,2016,Grand Rapids
1.36,Organic,2016,Grand Rapids
0.96,Conventional,2016,Great Lakes
1.34,Organic,2016,Great Lakes
1.09,Conventional,2016,Harrisburg/Scranton
2.22,Organic,2016,Harrisburg/Scranton
1.1,Conventional,2016,Hartford/Springfield
2.31,Organic,2016,Hartford/Springfield
0.67,Conventional,2016,Houston
1.24,Organic,2016,Houston
0.83,Conventional,2016,Indianapolis
1.24,Organic,2016,Indianapolis
0.95,Conventional,2016,Jacksonville
1.73,Organic,2016,Jacksonville
0.79,Conventional,2016,Las Vegas
1.28,Organic,2016,Las Vegas
0.65,Conventional,2016,Los Angeles
1.09,Organic,2016,Los Angeles
0.86,Conventional,2016,Louisville
1.72,Organic,2016,Louisville
1.12,Conventional,2016,Miami/Ft. Lauderdale
1.45,Organic,2016,Miami/Ft. Lauderdale
0.99,Conventional,2016,Midsouth
1.52,Organic,2016,Midsouth
0.88,Conventional,2016,Nashville
1.42,Organic,2016,Nashville
0.81,Conventional,2016,New Orleans/Mobile
1.46,Organic,2016,New Orleans/Mobile
1.09,Conventional,2016,New York
2.11,Organic,2016,New York
1.08,Conventional,2016,Northeast
1.95,Organic,2016,Northeast
0.99,Conventional,2016,Northern New England
1.66,Organic,2016,Northern New England
0.96,Conventional,2016,Orlando
1.69,Organic,2016,Orlando
1.19,Conventional,2016,Philadelphia
2.07,Organic,2016,Philadelphia
0.61,Conventional,2016,Phoenix/Tucson
1.34,Organic,2016,Phoenix/Tucson
1.14,Conventional,2016,Pittsburgh
1.38,Organic,2016,Pittsburgh
0.97,Conventional,2016,Plains
1.68,Organic,2016,Plains
0.87,Conventional,2016,Portland
0.9,Organic,2016,Portland
0.99,Conventional,2016,Raleigh/Greensboro
1.59,Organic,2016,Raleigh/Greensboro
0.92,Conventional,2016,Richmond/Norfolk
1.29,Organic,2016,Richmond/Norfolk
0.9,Conventional,2016,Roanoke
1.21,Organic,2016,Roanoke
1.04,Conventional,2016,Sacramento
1.98,Organic,2016,Sacramento
0.79,Conventional,2016,San Diego
1.42,Organic,2016,San Diego
1.34,Conventional,2016,San Francisco
2.37,Organic,2016,San Francisco
0.98,Conventional,2016,Seattle
0.98,Organic,2016,Seattle
0.91,Conventional,2016,South Carolina
1.55,Organic,2016,South Carolina
0.7,Conventional,2016,South Central
1.31,Organic,2016,South Central
0.98,Conventional,2016,Southeast
1.57,Organic,2016,Southeast
0.95,Conventional,2016,Spokane
0.98,Organic,2016,Spokane
0.98,Conventional,2016,St. Louis
1.71,Organic,2016,St. Louis
1.28,Conventional,2016,Syracuse
1.96,Organic,2016,Syracuse
1,Conventional,2016,Tampa
1.48,Organic,2016,Tampa
0.78,Conventional,2016,West
1.07,Organic,2016,West
0.7,Conventional,2016,West Tex/New Mexico
1.39,Organic,2016,West Tex/New Mexico
1.28,Conventional,2016,Albany
1.79,Organic,2016,Albany
1.04,Conventional,2016,Atlanta
1.74,Organic,2016,Atlanta
1.2,Conventional,2016,Baltimore/Washington
1.54,Organic,2016,Baltimore/Washington
0.74,Conventional,2016,Boise
1.67,Organic,2016,Boise
1.14,Conventional,2016,Boston
1.52,Organic,2016,Boston
1.31,Conventional,2016,Buffalo/Rochester
1.66,Organic,2016,Buffalo/Rochester
0.89,Conventional,2016,California
1.43,Organic,2016,California
1.07,Conventional,2016,Charlotte
1.81,Organic,2016,Charlotte
1.09,Conventional,2016,Chicago
1.55,Organic,2016,Chicago
0.86,Conventional,2016,Cincinnati/Dayton
1.33,Organic,2016,Cincinnati/Dayton
1.05,Conventional,2016,Columbus
1.39,Organic,2016,Columbus
0.83,Conventional,2016,Dallas/Ft. Worth
1.18,Organic,2016,Dallas/Ft. Worth
0.73,Conventional,2016,Denver
1.07,Organic,2016,Denver
1.2,Conventional,2016,Detroit
1.31,Organic,2016,Detroit
1.16,Conventional,2016,Grand Rapids
1.58,Organic,2016,Grand Rapids
1.07,Conventional,2016,Great Lakes
1.38,Organic,2016,Great Lakes
1.15,Conventional,2016,Harrisburg/Scranton
1.87,Organic,2016,Harrisburg/Scranton
1.28,Conventional,2016,Hartford/Springfield
2.24,Organic,2016,Hartford/Springfield
0.8,Conventional,2016,Houston
1.28,Organic,2016,Houston
1.03,Conventional,2016,Indianapolis
1.53,Organic,2016,Indianapolis
1.01,Conventional,2016,Jacksonville
1.76,Organic,2016,Jacksonville
0.83,Conventional,2016,Las Vegas
1.44,Organic,2016,Las Vegas
0.76,Conventional,2016,Los Angeles
1.07,Organic,2016,Los Angeles
0.86,Conventional,2016,Louisville
1.64,Organic,2016,Louisville
1.1,Conventional,2016,Miami/Ft. Lauderdale
1.4,Organic,2016,Miami/Ft. Lauderdale
1.06,Conventional,2016,Midsouth
1.57,Organic,2016,Midsouth
0.94,Conventional,2016,Nashville
1.49,Organic,2016,Nashville
0.89,Conventional,2016,New Orleans/Mobile
1.54,Organic,2016,New Orleans/Mobile
1.21,Conventional,2016,New York
1.9,Organic,2016,New York
1.21,Conventional,2016,Northeast
1.77,Organic,2016,Northeast
1.16,Conventional,2016,Northern New England
1.64,Organic,2016,Northern New England
1.05,Conventional,2016,Orlando
1.67,Organic,2016,Orlando
1.26,Conventional,2016,Philadelphia
1.79,Organic,2016,Philadelphia
0.67,Conventional,2016,Phoenix/Tucson
1.63,Organic,2016,Phoenix/Tucson
1.23,Conventional,2016,Pittsburgh
1.33,Organic,2016,Pittsburgh
1.03,Conventional,2016,Plains
1.34,Organic,2016,Plains
0.71,Conventional,2016,Portland
1.76,Organic,2016,Portland
1.05,Conventional,2016,Raleigh/Greensboro
1.76,Organic,2016,Raleigh/Greensboro
0.98,Conventional,2016,Richmond/Norfolk
1.48,Organic,2016,Richmond/Norfolk
0.98,Conventional,2016,Roanoke
1.38,Organic,2016,Roanoke
1.09,Conventional,2016,Sacramento
2.04,Organic,2016,Sacramento
0.86,Conventional,2016,San Diego
1.25,Organic,2016,San Diego
1.15,Conventional,2016,San Francisco
2.38,Organic,2016,San Francisco
0.86,Conventional,2016,Seattle
1.41,Organic,2016,Seattle
1.04,Conventional,2016,South Carolina
1.58,Organic,2016,South Carolina
0.82,Conventional,2016,South Central
1.28,Organic,2016,South Central
1.04,Conventional,2016,Southeast
1.61,Organic,2016,Southeast
0.82,Conventional,2016,Spokane
1.42,Organic,2016,Spokane
1,Conventional,2016,St. Louis
0.82,Organic,2016,St. Louis
1.34,Conventional,2016,Syracuse
1.71,Organic,2016,Syracuse
1.05,Conventional,2016,Tampa
1.46,Organic,2016,Tampa
0.77,Conventional,2016,West
1.37,Organic,2016,West
0.7,Conventional,2016,West Tex/New Mexico
1.48,Organic,2016,West Tex/New Mexico
1.26,Conventional,2016,Albany
1.79,Organic,2016,Albany
0.9,Conventional,2016,Atlanta
1.78,Organic,2016,Atlanta
1.12,Conventional,2016,Baltimore/Washington
1.62,Organic,2016,Baltimore/Washington
0.89,Conventional,2016,Boise
1.84,Organic,2016,Boise
1.08,Conventional,2016,Boston
1.64,Organic,2016,Boston
1.22,Conventional,2016,Buffalo/Rochester
1.56,Organic,2016,Buffalo/Rochester
0.89,Conventional,2016,California
1.28,Organic,2016,California
1.05,Conventional,2016,Charlotte
1.83,Organic,2016,Charlotte
1.15,Conventional,2016,Chicago
1.6,Organic,2016,Chicago
0.87,Conventional,2016,Cincinnati/Dayton
1.47,Organic,2016,Cincinnati/Dayton
1.03,Conventional,2016,Columbus
1.43,Organic,2016,Columbus
0.74,Conventional,2016,Dallas/Ft. Worth
1.19,Organic,2016,Dallas/Ft. Worth
0.74,Conventional,2016,Denver
1.06,Organic,2016,Denver
1.13,Conventional,2016,Detroit
1.45,Organic,2016,Detroit
1.07,Conventional,2016,Grand Rapids
1.43,Organic,2016,Grand Rapids
1.05,Conventional,2016,Great Lakes
1.48,Organic,2016,Great Lakes
1.11,Conventional,2016,Harrisburg/Scranton
1.83,Organic,2016,Harrisburg/Scranton
1.17,Conventional,2016,Hartford/Springfield
2.28,Organic,2016,Hartford/Springfield
0.76,Conventional,2016,Houston
1.28,Organic,2016,Houston
0.99,Conventional,2016,Indianapolis
1.6,Organic,2016,Indianapolis
0.77,Conventional,2016,Jacksonville
1.8,Organic,2016,Jacksonville
0.86,Conventional,2016,Las Vegas
1.29,Organic,2016,Las Vegas
0.72,Conventional,2016,Los Angeles
0.96,Organic,2016,Los Angeles
0.94,Conventional,2016,Louisville
1.69,Organic,2016,Louisville
0.83,Conventional,2016,Miami/Ft. Lauderdale
1.51,Organic,2016,Miami/Ft. Lauderdale
1.05,Conventional,2016,Midsouth
1.58,Organic,2016,Midsouth
0.88,Conventional,2016,Nashville
1.53,Organic,2016,Nashville
0.8,Conventional,2016,New Orleans/Mobile
1.44,Organic,2016,New Orleans/Mobile
1.15,Conventional,2016,New York
1.96,Organic,2016,New York
1.15,Conventional,2016,Northeast
1.8,Organic,2016,Northeast
1.1,Conventional,2016,Northern New England
1.64,Organic,2016,Northern New England
0.82,Conventional,2016,Orlando
1.78,Organic,2016,Orlando
1.27,Conventional,2016,Philadelphia
1.62,Organic,2016,Philadelphia
0.57,Conventional,2016,Phoenix/Tucson
1.52,Organic,2016,Phoenix/Tucson
1.21,Conventional,2016,Pittsburgh
1.54,Organic,2016,Pittsburgh
1.07,Conventional,2016,Plains
1.39,Organic,2016,Plains
0.83,Conventional,2016,Portland
1.89,Organic,2016,Portland
1.08,Conventional,2016,Raleigh/Greensboro
1.71,Organic,2016,Raleigh/Greensboro
1.04,Conventional,2016,Richmond/Norfolk
1.41,Organic,2016,Richmond/Norfolk
0.99,Conventional,2016,Roanoke
1.29,Organic,2016,Roanoke
1.13,Conventional,2016,Sacramento
2.01,Organic,2016,Sacramento
0.8,Conventional,2016,San Diego
1.12,Organic,2016,San Diego
1.29,Conventional,2016,San Francisco
2.29,Organic,2016,San Francisco
0.91,Conventional,2016,Seattle
1.46,Organic,2016,Seattle
0.93,Conventional,2016,South Carolina
1.67,Organic,2016,South Carolina
0.77,Conventional,2016,South Central
1.24,Organic,2016,South Central
0.84,Conventional,2016,Southeast
1.66,Organic,2016,Southeast
0.95,Conventional,2016,Spokane
1.69,Organic,2016,Spokane
0.98,Conventional,2016,St. Louis
0.9,Organic,2016,St. Louis
1.27,Conventional,2016,Syracuse
1.62,Organic,2016,Syracuse
0.82,Conventional,2016,Tampa
1.55,Organic,2016,Tampa
0.78,Conventional,2016,West
1.42,Organic,2016,West
0.73,Conventional,2016,West Tex/New Mexico
1.36,Organic,2016,West Tex/New Mexico
1.27,Conventional,2016,Albany
1.92,Organic,2016,Albany
1.03,Conventional,2016,Atlanta
1.66,Organic,2016,Atlanta
1.21,Conventional,2016,Baltimore/Washington
1.41,Organic,2016,Baltimore/Washington
0.86,Conventional,2016,Boise
1.15,Organic,2016,Boise
1.1,Conventional,2016,Boston
1.7,Organic,2016,Boston
1.36,Conventional,2016,Buffalo/Rochester
2.13,Organic,2016,Buffalo/Rochester
0.92,Conventional,2016,California
1.32,Organic,2016,California
1.09,Conventional,2016,Charlotte
1.79,Organic,2016,Charlotte
1.13,Conventional,2016,Chicago
1.49,Organic,2016,Chicago
0.85,Conventional,2016,Cincinnati/Dayton
1.34,Organic,2016,Cincinnati/Dayton
0.95,Conventional,2016,Columbus
1.42,Organic,2016,Columbus
0.76,Conventional,2016,Dallas/Ft. Worth
1.15,Organic,2016,Dallas/Ft. Worth
0.98,Conventional,2016,Denver
0.66,Organic,2016,Denver
0.97,Conventional,2016,Detroit
1.45,Organic,2016,Detroit
0.91,Conventional,2016,Grand Rapids
1.1,Organic,2016,Grand Rapids
0.98,Conventional,2016,Great Lakes
1.42,Organic,2016,Great Lakes
1.17,Conventional,2016,Harrisburg/Scranton
1.58,Organic,2016,Harrisburg/Scranton
1.27,Conventional,2016,Hartford/Springfield
2.18,Organic,2016,Hartford/Springfield
0.76,Conventional,2016,Houston
1.17,Organic,2016,Houston
0.96,Conventional,2016,Indianapolis
1.48,Organic,2016,Indianapolis
1.06,Conventional,2016,Jacksonville
1.83,Organic,2016,Jacksonville
0.91,Conventional,2016,Las Vegas
1.3,Organic,2016,Las Vegas
0.76,Conventional,2016,Los Angeles
0.96,Organic,2016,Los Angeles
1.02,Conventional,2016,Louisville
0.96,Organic,2016,Louisville
1.16,Conventional,2016,Miami/Ft. Lauderdale
1.49,Organic,2016,Miami/Ft. Lauderdale
1.1,Conventional,2016,Midsouth
1.44,Organic,2016,Midsouth
0.97,Conventional,2016,Nashville
1.32,Organic,2016,Nashville
0.97,Conventional,2016,New Orleans/Mobile
1.37,Organic,2016,New Orleans/Mobile
1.24,Conventional,2016,New York
1.86,Organic,2016,New York
1.21,Conventional,2016,Northeast
1.79,Organic,2016,Northeast
1.08,Conventional,2016,Northern New England
1.68,Organic,2016,Northern New England
1.08,Conventional,2016,Orlando
1.74,Organic,2016,Orlando
1.33,Conventional,2016,Philadelphia
1.53,Organic,2016,Philadelphia
0.51,Conventional,2016,Phoenix/Tucson
1.48,Organic,2016,Phoenix/Tucson
1.18,Conventional,2016,Pittsburgh
1.37,Organic,2016,Pittsburgh
1.06,Conventional,2016,Plains
1.76,Organic,2016,Plains
0.83,Conventional,2016,Portland
1.29,Organic,2016,Portland
1.08,Conventional,2016,Raleigh/Greensboro
1.79,Organic,2016,Raleigh/Greensboro
0.99,Conventional,2016,Richmond/Norfolk
1.54,Organic,2016,Richmond/Norfolk
0.98,Conventional,2016,Roanoke
1.55,Organic,2016,Roanoke
1.13,Conventional,2016,Sacramento
1.88,Organic,2016,Sacramento
0.81,Conventional,2016,San Diego
1.21,Organic,2016,San Diego
1.29,Conventional,2016,San Francisco
2.31,Organic,2016,San Francisco
0.88,Conventional,2016,Seattle
1.22,Organic,2016,Seattle
